"Owner","Property Address","Control Map","Group","Parcel","Special Interest","Parcel ID","Subdivision","Lot","Class","Sale Date"
"REALTY INCOME CORP CAPMARK FIN NO BILL 5868 C/O","WEST MAIN STREET  350","160M","A","016.00","000","160M A 01600 000","","","Commercial","1/10/2003"
"REALTY INCOME PROPERTIES 5 LLC","MEMORY LANE  941","136","","032.00","000","136    03200 000","SUPER SPEED WASH","1","Commercial","3/24/2014"
"REALTY INCOME PROPERTIES 5 LLC","EAST MAIN STREET  305","159J","A","019.03","000","159J A 01903 000","MAPLE ROW SHOPPING CENTER","4","Commercial","3/24/2015"
"REASONOVER BILLY ETUX VICTORIA","GLEN OAK COURT WEST  116","159A","L","009.00","000","159A L 00900 000","ROSEWOOD","9","Commercial","12/4/2023"
"RECLAIMED DREAMS LLC","FOWLER FORD ROAD  202","033J","B","011.00","000","033J B 01100 000","WILLIAM L PERDUE S/D","IST","Commercial","6/10/2026"
"RECLAIMED DREAMS LLC","COLES FERRY ROAD  305","126M","E","002.00","000","126M E 00200 000","HIGHLAND PARK S/D","0002","Commercial","6/26/2015"
"REDEMPTION PROPERTIES LLC","DENNIS ROAD  121","160B","C","027.00","000","160B C 02700 000","TWIN VALLEY SUB SEC.","105","Commercial","6/3/2022"
"REDEMPTION PROPERTIES LLC","HILLS DALE DRIVE  135","160G","A","017.00","000","160G A 01700 000","TWIN VALLEY SEC. 1","28","Commercial","2/22/2021"
"REECER RENTAL PROPERTIES LLC","259 HWY  103","001","","003.00","000","001    00300 000","","","Commercial","12/5/2025"
"REECER RENTAL PROPERTIES LLC","FOUNTAIN HEAD ROAD  106","039O","B","014.00","000","039O B 01400 000","CLOVERDALE","66B+75","Commercial","12/5/2025"
"REECER RENTAL PROPERTIES LLC","WILLOW LAKE DRIVE  203","052B","B","021.00","000","052B B 02100 000","WILLOW LAKE PARK","12","Commercial","12/5/2025"
"REECER RENTAL PROPERTIES LLC","WILLOW LAKE DRIVE  201","052B","B","022.00","000","052B B 02200 000","WILLOW LAKE PARK","4","Commercial","12/5/2025"
"REED CALVIN B REED JOYCE M ETUX","MAPLE STREET  107","160M","A","019.01","000","160M A 01901 000","JOHN B EVANS SUB","2","Commercial","9/21/2016"
"REED DONALD R & SHELIA A TR DONALD R AND SHELIA A REED RT","WALTON FERRY ROAD  525","170D","A","004.00","000","170D A 00400 000","","","Commercial","8/21/2023"
"REEDER DANIEL","BRUSH HILL COURT  122","135L","E","004.00","000","135L E 00400 000","BRUSH HILL","4","Commercial","8/24/2018"
"REESE ENTERPRISE INC","31W HWY  1600","118","","026.01","000","118    02601 000","JAMES NICHOLS PROP-J","1-1","Commercial","2/20/2009"
"REESE JAN TR c/o VIRGINIA REYES TRUSTEE","WEST MAIN STREET  919","160O","D","013.00","000","160O D 01300 000","","","Commercial","4/24/2014"
"REESE RICHARD HOWARD JR","SIDEVIEW ROAD  142","090J","A","015.00","001","090J A 01500 001","","","Commercial","1/4/2018"
"REEVES LARRY ETUX SUSAN","52 HWY NE 1626","044","","009.08","001","044    00908 001","","","Commercial","4/29/2010"
"REID BRUCE","VILLAGE DRIVE  140","033P","A","020.00","000","033P A 02000 000","","","Commercial","1/27/2025"
"REID BRUCE TR OF BRUCE REID RLT","E 52 HWY  613","033","","074.00","000","033    07400 000","HARRIS ACRES RESUB-H","1-1A","Commercial","8/28/2019"
"REID BRUCE TR OF BRUCE REID RLT","52E HWY  503","033","","078.00","000","033    07800 000","JCH DEVELOPMENT CO I","","Commercial","8/28/2019"
"REID BRUCE TR OF BRUCE REID RLT","109 HWY  0","033P","A","008.01","000","033P A 00801 000","KYLE DORRIS","2","Commercial","8/28/2019"
"RENNIE LINDA BOWLES ETVIR PHILLIP MARK","MAPLE STREET  104","160M","B","014.00","000","160M B 01400 000","RONEY ELIZER S/D","04&5","Commercial","10/7/2010"
"RENNIE PHILLIP MARK ETUX LINDA BOWLES RENNIE","MAPLE STREET  104","160M","B","015.00","000","160M B 01500 000","RONEY ELIZER S/D","3","Commercial","12/14/2011"
"RENOVA PRO GROUP LLC","LEOTA DRIVE  115","170D","A","024.00","000","170D A 02400 000","PANORAMA HARBOR SEC 3","102","Commercial","4/24/2026"
"REOSTONE LLC","NASHVILLE PIKE  2144","146","","030.00","000","146    03000 000","","","Commercial","6/24/2019"
"RESICAP TENNESSEE OWNER II LLC","WINDING WAY  1451","099L","B","011.00","000","099L B 01100 000","TYREE WOODS ESTS. SE","206","Commercial","3/23/2022"
"RESICAP TENNESSEE OWNER II LLC","LANCASTER COURT  112","112H","B","039.00","000","112H B 03900 000","HAMPTONS SEC A","25","Commercial","6/13/2022"
"RESICAP TENNESSEE OWNER II LLC","LONG HOLLOW PIKE  2485","123","","029.00","000","123    02900 000","CRESTVIEW ACRES","8","Commercial","5/19/2022"
"RESICAP TENNESSEE OWNER II LLC","ROGERS ROAD  748","127A","C","005.00","000","127A C 00500 000","EASTMEADE","31","Commercial","3/23/2022"
"RESICAP TENNESSEE OWNER II LLC","WOODVALE DRIVE  1150","135D","C","039.00","000","135D C 03900 000","WOODVALE EST SEC II","32","Commercial","4/28/2022"
"RESICAP TENNESSEE OWNER II LLC","NORTH BIRCHWOOD DRIVE  367","145P","D","013.00","000","145P D 01300 000","GLEN OAK SEC 4","132","Commercial","6/10/2022"
"RESICAP TENNESSEE OWNER II LLC","STADIUM DRIVE  258","163D","G","015.00","000","163D G 01500 000","BARNES ESTATES","3","Commercial","9/20/2022"
"RESICAP TENNESSEE OWNER II LLC","STADIUM DRIVE  254","163D","G","015.01","000","163D G 01501 000","BARNES ESTATES","4","Commercial","9/20/2022"
"RESICAP TENNESSEE OWNER II LLC","STADIUM DRIVE  232","163E","A","032.02","000","163E A 03202 000","M E BARNES","2","Commercial","3/30/2022"
"RESICAP TENNESSEE OWNER II LLC","PAXTON DRIVE  117","163E","D","020.00","000","163E D 02000 000","WALNUT HILL ESTATES SEC 6","50","Commercial","6/24/2022"
"RESICAP TENNESSEE OWNER II LLC","EDGEHILL LANE  98","163L","D","037.00","000","163L D 03700 000","GATES OF THE PENINSULA PH 3 SEC 4","42","Commercial","6/9/2022"
"RESICAP TENNESSEE OWNER II LLC","GATES DRIVE  153","169H","A","026.00","000","169H A 02600 000","LAKESIDE PARK SEC 5","349","Commercial","6/22/2022"
"RESICAP TENNESSEE OWNER III LLC","RODNEY STREET  402","126O","A","036.00","000","126O A 03600 000","URBANDALE NO. 5","19","Commercial","7/5/2022"
"RESICAP TENNESSEE OWNER III LLC","LAKESIDE PARK DRIVE  212","169A","G","047.00","000","169A G 04700 000","CANDLE WOOD SEC 3","23","Commercial","9/13/2022"
"RESICAP TENNESSEE OWNER III LLC","FRESHRUN DRIVE  100","169I","E","021.00","000","169I E 02100 000","LAKESIDE PARK SEC 6","201","Commercial","10/12/2022"
"RESICAP TENNESSEE OWNER III LLC","VULCO DRIVE  146","170L","C","010.00","000","170L C 01000 000","LAKESIDE PARK SEC 3","88","Commercial","9/26/2022"
"RESICAP TENNESSEEE OWNER II LLC","BELVEDERE DRIVE  810","126P","G","013.00","000","126P G 01300 000","BEL-AIR SEC 5","0003","Commercial","5/23/2022"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","TYLER COURT  121","126P","I","018.00","000","126P I 01800 000","GREEN WAVE PARK SEC","58","Commercial","7/1/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","PAIGE PARK LANE  121","140P","D","015.00","000","140P D 01500 000","BRAXTON PARK AT WOODWYN HILLS S5","126","Commercial","7/1/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","CIMMARON DRIVE  122","141D","C","050.00","000","141D C 05000 000","CIMMARON TRACE SEC 1","50","Commercial","5/26/2022"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","CIMMARON DRIVE  128","141D","D","032.00","000","141D D 03200 000","CIMMARON TRACE SEC 2","96","Commercial","3/16/2022"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","CIMMARON DRIVE  129","141D","D","036.00","000","141D D 03600 000","CIMMARON TRACE SEC 2","100","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","OVERLOOK TRAIL  110","141D","E","024.00","000","141D E 02400 000","CIMMARON TRACE SEC 3","147","Commercial","7/1/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","OVERLOOK TRAIL  102","141D","E","027.00","000","141D E 02700 000","CIMMARON TRACE SEC 3","150","Commercial","6/26/2023"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","GRAPEVINE ROAD  108","145O","C","013.00","000","145O C 01300 000","COLONIAL ACRES SEC.","0315","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","SMOKY MOUNTAINS DRIVE  580","148I","D","023.00","000","148I D 02300 000","","173","Commercial","9/20/2022"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","SOUTHBURN DRIVE  202","159A","E","002.00","000","159A E 00200 000","COLONIAL ACRES SEC 4","195","Commercial","3/9/2023"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","VINTAGE CIRCLE  171","159K","G","060.00","000","159K G 06000 000","VINTAGE KNOLL PH 5","102","Commercial","9/30/2022"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","NORTHLAKE DRIVE  114","159N","H","058.00","000","159N H 05800 000","NORTHLAKE SEC 14","43","Commercial","9/7/2023"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","WOODRIDGE DRIVE  107","160K","C","004.00","000","160K C 00400 000","CEDARBROOK TERRACE-S","0091","Commercial","7/1/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","LYNHURST CIRCLE  110","160K","D","021.00","000","160K D 02100 000","ROLLING ACRES SEC. 6","0237","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","EVERGREEN CIRCLE  127","160K","G","014.00","000","160K G 01400 000","CEDARBROOK TERRACE S","0060","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","FOREST RETREAT ROAD  302","160K","H","044.00","000","160K H 04400 000","FORREST MEADOWS SEC","5","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC","VEEBELT DRIVE  117","170E","F","027.00","000","170E F 02700 000","LAKESIDE PARK SEC 2","52","Commercial","7/1/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","ROSE COTTAGE CIRCLE  562","112P","F","017.00","000","112P F 01700 000","STONE COTTAGE VILLAS","17","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","ROSE COTTAGE CIRCLE  568","112P","F","020.00","000","112P F 02000 000","STONE COTTAGE VILLAS","20","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","ROSE COTTAGE CIRCLE  572","112P","F","021.00","000","112P F 02100 000","STONE COTTAGE VILLAS","21","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","LASSITER DRIVE  2005","120K","B","003.00","000","120K B 00300 000","NORTH POINTE PHASE I","110","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","TAPESTRY PLACE  391","126P","J","034.00","001","126P J 03400C001","CYPRESS GARDENS SUB-","28-17","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","HIGH CHAPERAL DRIVE  230","141D","D","020.00","000","141D D 02000 000","CIMMARON TRACE SEC 2","84","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","CLINE AVENUE  102","159I","A","014.00","000","159I A 01400 000","OAKVALE SEC 1","35","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","TIMBERLAKE DRIVE  158","160F","F","014.00","000","160F F 01400 000","ROLLINGBROOK TERRACE","133","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","DORRIS DRIVE  110","160L","E","018.00","000","160L E 01800 000","ROLLING ACRES SEC. 1","38","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER NASHVILLE LLC C/O PROGRESS RESIDENTIAL","SUMMERLAKE PLACE  132","163D","E","033.00","000","163D E 03300 000","SUMMERLAKE SEC 4 PH 1","21","Commercial","6/17/2021"
"RESIDENTIAL HOME BUYER-E NASHVILLE LLC","BRADFORD CIRCLE  105","159K","D","009.00","000","159K D 00900 000","BRADFORD SHADE","15","Commercial","9/8/2022"
"RESMERITA PANAITE RESMERITA RARUCA ETUX","ROCKLAND ROAD  262","160O","C","034.00","000","160O C 03400 000","","","Commercial","1/24/2017"
"RESMERITA PANAITE RESMERITA RARUCA ETUX","ROCKLAND ROAD  258","160O","C","034.01","000","160O C 03401 000","","","Commercial","1/24/2017"
"RETREAT AT INDIAN LAKE LLC C/O THE LIGHTHOUSE GROUP LLC","CARDINAL LANE  908","145","","067.02","000","145    06702 000","QUAIL HOLLOW APTS","","Commercial","10/14/2016"
"RETREAT AT INDIAN LAKE LLC C/O THE LIGHTHOUSE GROUP LLC","CARDINAL LANE  708","145","","067.03","000","145    06703 000","QUAIL HOLLOW APTS","","Commercial","10/14/2016"
"REVELETTE ENTERPRISES LLC","MAHARRIS DRIVE PVT  224","135C","E","007.00","000","135C E 00700 000","WINDSONG","7","Commercial","6/30/2022"
"REVERE AT HIDDEN CREEK LLC","SPRINGDALE LANE  2051","137","","006.07","000","137    00607 000","","1","Commercial","11/3/2015"
"REVERY POINT CONDO ASSOC INC","CLUB VIEW DRIVE  1024","147","","007.08","000","147    00708 000","FOXLAND PH 2 & RES P","2.3","Commercial","12/4/2018"
"REVERY POINT CONDO ASSOC INC","CLUB VIEW DRIVE  1024","147","","007.09","000","147    00709 000","FOXLAND PH 2 & RES P","2.4","Commercial","12/4/2018"
"REYES EDGAR N","WATER AVENUE SOUTH  500","126F","G","025.00","000","126F G 02500 000","","1","Commercial","2/16/2022"
"REYES GUADALUPE HERNANDEZ","NORTH BROADWAY  103","033H","D","013.00","000","033H D 01300 000","","","Commercial","6/3/2022"
"REYES RAMIRO DUARTE MARIA ETUX","MCCURDY ROAD  0","096","","061.03","000","096    06103 000","","","Commercial","8/22/2014"
"REYES RAMIRO ETUX MARIA DUARTE","MCCURDY ROAD  959","096","","061.01","000","096    06101 000","","","Commercial","11/23/2011"
"RH ALTO ASSET COMPANY LLC","BRYCE CANYON WAY  438","148I","E","019.00","000","148I E 01900 000","","72","Commercial","5/19/2025"
"RH ALTO ASSET COMPANY LLC","BENTREE COURT  102","164C","D","002.00","000","164C D 00200 000","BENT TREE","45","Commercial","5/19/2025"
"RH EVERGREEN OWNERCO LLC","GRANDVIEW DRIVE  119","112","","003.09","000","112    00309 000","GRANVIEW ESTATES SEC","3","Commercial","12/21/2020"
"RH EVERGREEN OWNERCO LLC","LYNN DRIVE  120","112I","A","028.00","000","112I A 02800 000","BROOKMEADE","66","Commercial","12/21/2020"
"RH EVERGREEN OWNERCO LLC","HITE STREET WEST  122","126K","E","015.01","000","126K E 01501 000","MORNINGSIDE HEIGHTS ADDN","7","Commercial","12/21/2020"
"RH EVERGREEN OWNERCO LLC","JAMIE DRIVE  109","127A","E","006.00","000","127A E 00600 000","BROOKFIELD ESTATES","3","Commercial","6/30/2021"
"RH EVERGREEN OWNERCO LLC","CONNIE DRIVE  107","163L","F","004.00","000","163L F 00400 000","HICKORY VILLAGE SEC 1 RESUB 3+4","4","Commercial","8/19/2021"
"RH PARTNERS OWNERCO 2 LLC","VALLEY DRIVE  2013","120K","B","048.00","000","120K B 04800 000","NORTH POINTE PHASE I","29","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","VALLEY DRIVE  2018","120K","B","052.00","000","120K B 05200 000","NORTH POINTE PHASE I","25","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","VALLEY DRIVE  2008","120K","B","057.00","000","120K B 05700 000","NORTH POINTE PHASE I","20","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","RIDGE TRAIL  1012","120L","A","026.00","000","120L A 02600 000","NORTH POINTE PHASE 1","177","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","KATHY CIRCLE  705","126I","B","020.00","000","126I B 02000 000","JACOBS HEIGHTS SEC 1","5","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","ALBION CIRCLE  501","126L","E","053.00","000","126L E 05300 000","ALBION DOWNS PH 3","69","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","SEA BISCUIT DRIVE  352","126L","E","056.00","000","126L E 05600 000","ALBION DOWNS PH 3","66","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","HARTFORD CIRCLE  415","126L","E","092.00","000","126L E 09200 000","ALBION DOWNS PH 3","96","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","DUNCAN STREET  846","126N","D","010.00","000","126N D 01000 000","HALEWOOD EST. ADD. 2","9","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","DEER PATH  600","126O","F","029.00","000","126O F 02900 000","FOXFIRE SECTION 3","48","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","ANNA DRIVE  492","135H","D","006.00","000","135H D 00600 000","HUNTER ESTATES SEC 2","33","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","RHODES CIRCLE  507","135H","E","008.00","000","135H E 00800 000","ACADEMY ACRES SEC 1","18","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","TRACE DRIVE  120","141D","C","059.00","000","141D C 05900 000","CIMMARON TRACE SEC 1","59","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","BRAXTON PARK LANE  107","143A","F","027.00","000","143A F 02700 000","BRAXTON PARK AT WOODWYN HILLS S1","178","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","EMILY DRIVE  915","143B","B","009.00","000","143B B 00900 000","MANSKER CREEK ESTATES SEC 3","128","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","SUMNER MEADOWS LANE  183","144M","E","040.00","000","144M E 04000 000","SUMNER MEADOWS PH 1","58","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","MANSKER PARK DRIVE  158","144P","C","042.00","000","144P C 04200 000","MANSKER PARK/MANSKER","95","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","MEADOW CREEK LANE  107","145P","G","048.00","000","145P G 04800 000","SUMNER MEADOWS PH 2","84","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","SMOKY MOUNTAINS DRIVE  573","148I","D","003.00","000","148I D 00300 000","","91","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","BRYCE CANYON WAY  459","148I","E","009.00","000","148I E 00900 000","","62","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","RED MAPLE COURT  100","159N","E","038.00","000","159N E 03800 000","MAPLES SEC 3 PT 3","38","Commercial","4/21/2025"
"RH PARTNERS OWNERCO 2 LLC","TOWNSHIP COURT  123","160C","C","049.00","000","160C C 04900 000","TOWNSHIP COURT SEC 2","8","Commercial","4/21/2025"
"RH PARTNERS WAREHOUSE OWNERCO LLC","BLACK THORN LANE  385","124C","D","039.00","000","124C D 03900 000","CARELLTON PH 3A","211","Commercial","4/21/2025"
"RH PARTNERS WAREHOUSE OWNERCO LLC","CAMP CREEK COURT  104","137O","A","016.00","000","137O A 01600 000","SAUNDERSVILLE STATION PH 1","23","Commercial","4/21/2025"
"RHODES JOSHUA","SPRINGFIELD HWY  868","141","","030.00","000","141    03000 000","FITZPATRICK S/D","0011","Commercial","1/27/2022"
"RI TN 2 LLC C/O PM DEPT #1505","WATER AVENUE SOUTH  1221","135D","F","001.00","000","135D F 00100 000","CROSSINGS SEC 3","1","Commercial","10/16/2003"
"RICE PROPERTY HOLDINGS LLC","NORTH BROADWAY  809","019","","031.05","000","019    03105 000","LARRY COLLINS HWY 10","6","Commercial","1/17/2023"
"RICHARDSON DAVID RICHARDSON JENNIFER","31W HWY  2504","097E","A","018.00","000","097E A 01800 000","HIGHLAND EST. SEC 1","7","Commercial","5/8/2023"
"RICHARDSON EARL S & SHERYL B R","CREEKSIDE COURT","113P","G","027.00","000","113P G 02700 000","CREEKVIEW SEC. 1","65","Commercial","12/19/2012"
"RICHLAND PLACE SENIOR CENTER LLC","RICHLAND LAKE DRIVE  201","039G","A","004.01","000","039G A 00401 000","RICHLAND SENIOR LIVI","2","Commercial","1/24/2005"
"RICHLAND PLACE SENIOR LIVING CENTER LLC","RICHLAND LAKE DRIVE  0","039G","A","004.00","000","039G A 00400 000","RICHLAND SENIOR LIVI","1","Commercial","2/28/2022"
"RICHLAND PLACE SENIOR LIVING CENTER LLC","RICHLAND LAKE DRIVE  0","039G","A","004.02","000","039G A 00402 000","RICHLAND SENIOR LIVI","3","Commercial","2/28/2022"
"RICHLAND SOUTH LLC","NEW SHACKLE ISLAND RD  100","160M","A","005.01","000","160M A 00501 000","","","Commercial","7/12/2013"
"RICHLAND SOUTH LLC","NEW SHACKLE ISLAND RD  110","160M","A","005.08","000","160M A 00508 000","HENDERSONVILLE BUSINESS PARK RESUB","10","Commercial","7/12/2013"
"RICKERT EVAN RICKERT JAMI ETUX","PLEASANT GROVE ROAD  916","044E","D","006.01","000","044E D 00601 000","","","Commercial","6/18/2026"
"RIDDLE TRUST 2025","ANDERSON LANE  163","159N","G","014.00","000","159N G 01400 000","LARUE HEIGHTS SEC 2","14","Commercial","4/2/2025"
"RIDDLE TRUST 2025","CRESTMONT DRIVE  308","160F","J","016.00","000","160F J 01600 000","BRIARWOOD ESTATES","16","Commercial","4/2/2025"
"RIDDLE TRUST 2025","TWIN OAKS DRIVE  104","163M","B","034.01","000","163M B 03401 000","TWIN OAKS SEC 3 RESUB 25-27","27B","Commercial","4/2/2025"
"RIDDLE TRUST 2025","REBECCA DRIVE  202","163M","B","039.01","000","163M B 03901 000","TWIN OAKS SEC 3 RESUB 21,22,24","22B","Commercial","4/2/2025"
"RIDGE APARTMENTS NASHVILLE LLC","31W HWY  1056","140","","074.00","000","140    07400 000","","","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","001.00","000","141E A 00100 000","ROCKWOOD APT","1","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","002.00","000","141E A 00200 000","ROCKWOOD APT","2","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","003.00","000","141E A 00300 000","ROCKWOOD APT","3","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","004.00","000","141E A 00400 000","ROCKWOOD APT","4","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","005.00","000","141E A 00500 000","ROCKWOOD APT","5","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","006.00","000","141E A 00600 000","ROCKWOOD APT","6","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","007.00","000","141E A 00700 000","ROCKWOOD APT","7","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","008.00","000","141E A 00800 000","ROCKWOOD APT","8","Commercial","2/25/2021"
"RIDGE APARTMENTS NASHVILLE LLC","LEWIS DRIVE  0","141E","A","009.00","000","141E A 00900 000","ROCKWOOD APT","9","Commercial","2/25/2021"
